,atel_num,Sentence,label
373,12054,"Acosta-Pulido et al.2007 AJ 133, 2020 and references therein); the 3rd on 2008-2011 (e.g.",0.0
374,12056,"Data was processed using the VLA CASA Calibration Pipeline and imaged using the CASA CLEAN function, using 3C286 as the flux calibrator and J1640+3946 as the gain calibrator.",1.0
375,12057,"We report on a rapid increase in the hard X-ray flux of the black hole candidate MAXI J1820+070 in outburst (Kawamura et al.ATel #11399, Denisenko et al.ATel.",1.0
376,12057,MAXI data of MAXI J1820+070:,2.0
377,12058,"MASTER OT J062457.46+311448.7 detection - ampl>5.2m MASTER-IAC auto-detection system discovered OT source at (RA, Dec) = 06h 24m 57.46s +31d 14m 48.7s on 2018-09-23.2474 UT.",1.0
378,12058,"The discovery and reference images are available at   MASTER OT J052432.87-315203.5 detection - dwarf nova outburst, ampl>3.5 MASTER-IAC auto-detection system discovered OT source at (RA, Dec) = 05h 24m 32.87s -31d 52m 03.5s on 2018-09-18.22306 UT.",1.0
379,12059,"Transient, Variables MASTER OT J140442.51-760155.3 discovery - ampl>4.3m MASTER-SAAO auto-detection system ( <A HREF="" "">Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L</A> ) discovered OT source at (RA, Dec) = 14h 04m 42.5s -76d 01m 55.3s on 2018-09-20 19:10:54.255UT.",1.0
380,12059,"The discovery and reference images are available at   MASTER OT J013730.51-585139.8 detection - ampl>2.5m MASTER-OAFA auto-detection system discovered OT source at (RA, Dec) = 01h 37m 30.51s -58d 51m 39.8s on 2018-09-03.27468 UT.",1.0
381,12061,"The transient black hole candidate ASASSN-18ey/MAXI J1820+070 (ATel #11820) was discovered by MAXI in March 2019, when it entered the outburst phase (Kawamura et al.ATel #11399, Denisenko et al.ATel.",1.0
382,12061,"Following the report of a rapid increase in the hard X-ray of MAXI J1820+070, observed by MAXI/GSC and reported by the MAXI team (MAXI alerts and ATel #12057), we triggered the Arcminute Microkelvin Imager Large Array (AMI-LA).",1.0
383,12061,We observed the position of MAXI J1820+070 at 15.5 GHz.,1.0
384,12061,"We used J1824+1044 and 3C 286 as the phase and absolute flux calibrator, respectively.",1.0
385,12061,"MAXI J1820+070 is clearly detected by AMI-LA, with an integrated flux of 910 +/- 70 uJy (uncertainties including the calibration error).",1.0
386,12064,"The transient black hole candidate ASASSN-18ey/MAXI J1820+070 (ATel #11820) was discovered in March 2019 by the MAXI mission when it entered the outburst phase (ATel #11399, #11400).",1.0
387,12064,"Following the report of a rapid increase in the hard X-ray of MAXI J1820+070, observed by MAXI/GSC and reported by the MAXI team (MAXI alerts and ATel #12057), we triggered the AMI radio telescopes (ATel #12061) and Swift.",1.0
388,12064,The above shows that MAXI J1820+070 was still in the soft state on September 17th.,1.0
389,12067,The quasar J1619+2247 is used as the phase-referencing calibrator.,1.0
390,12068,We report on recent NICER observations of the transient black hole candidate MAXI J1820+070 (ASASSN-18ey).,1.0
391,12068,"After spending the initial part of its outburst in the hard state, MAXI J1820+070 made a rapid transition to a softer spectral state in early July (ATel #11820, #11823).",1.0
392,12068,"Combined with the position of the source in the HID and the spectral parameters listed above, the recent power spectral properties are consistent with the MAXI J1820+070 evolving through the hard-intermediate state.",1.0
393,12068,"We strongly encourage rapid, simultaneous, multi-wavelength observations of MAXI J1820+070 as it transitions.",1.0
394,12070,"Variables MASTER OT J193047.39-795628.3 discovery - PSN in spiral PGC063305 MASTER-SAAO auto-detection system ( Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L ) discovered OT source at (RA, Dec) = 19h 30m 47.39s -79d 56m 28.3s on 2018-10-01.82168 UT.",1.0
395,12071,"Nova, Transient, Variables MASTER OT J155814.41-163017.1 discovery - possible Nova outburst, ampl>8mag MASTER-SAAO auto-detection system ( Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L ) discovered OT source at (RA, Dec) = 15h 58m 14.41s -16d 30m 17.1s on 2018-09-29.77081 UT during Fermi trigger <a href="" "">inspection</a>.",1.0
396,12072,"The newly discovered X-ray transient Swift J1658.2-4242 (J1658) was first detected in outburst by the BAT instrument aboard the Neil Gehrels Swift observatory on February 16, 2018.",1.0
397,12072,Swift J1658.2-4242:,2.0
398,12073,Date (UT) | redshift | type | phase | notes ASASSN-18wd | 2018gva | CGCG 286-070 | 2018-09-25.47 | 2018-10-03.00 | 0.021465 | Ia | +10 days | 1 ASASSN-18wq | 2018hay | SDSS J092317.60+422248.7 | 2018-10-2.62 | 2018-10-03.07 | 0.009 | II | +14 days | 2 (1) Noisy spectrum similar to those of several type Ia supernovae about ten days after maximum light.,2.0
399,12074,"Transient, Variables MASTER OT J180822.04-651129.8 discovery - 6mag amplitude outburst, no VIZIER data MASTER-OAFA auto-detection system ( <A HREF="" "">Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L</A> ) discovered OT source at (RA, Dec) = 18h 08m 22.04s -65d 11m 29.8s on 2018-10-02.04157 UT.",1.0
400,12075,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018-10-02, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
401,12076,"We report fitting the SED of archival photometry of counterpart of MASTER OT J155814.41-163017.1 (ATel # 12071) to the BT-NextGen set of model atmospheres (Allard et al., 2009, Phil.Trans.Royal.Ast.Soc.A, 270, 2765).",1.0
402,12076,"According to the three-dimensional Galactic extinction map of Green et al.(2018; MNRAS, 478, 651), the E(B-V) in the direction of MASTER OT J155814.41-163017.1 is ~0.25 for all distances from ~250 pc to 50,000 pc.",1.0
403,12076,"This publication makes use of VOSA, developed under the Spanish Virtual Observatory project supported from the Spanish MINECO through grant AyA2017-84089.",1.0
404,12078,"Transient, Variables MASTER OT J041758.27-025019.0 detection - QSO optical flare(5mag amplitude) MASTER-Tunka auto-detection system ( <A HREF="" "">Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L</A> ) discovered OT source at (RA, Dec) = 04h 17m 58.27s -02d 50m 19.0s on 2018-10-01.86697 UT.",1.0
405,12081,"Transient, Variables MASTER OT J101326.12-413942.9 discovery -new OT, ampl>6m, no VIZIER MASTER-SAAO auto-detection system ( Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L ) discovered OT source at (RA, Dec) = 10h 13m 26.12s -41d 39m 42.9s on 2018-10-05.10326 UT.",1.0
406,12082,"During the ongoing All Sky Automated Survey for SuperNovae (ASAS-SN, <A href= >Shappee et al.2014</a>), using data from the quadruple 14-cm ""Brutus"" telescope in Haleakala, Hawaii, we have discovered an unprecedented, factor of ~100 optical brightening of the QSO SDSS J002829.81+200026.7 (z=1.55).",1.0
407,12082,"SDSS J002829.81+200026.7, while <a href= >optically variable in CRTS data</a>, it was never brighter than ~19 mag in these data.",1.0
408,12082,"SDSS J002829.81+200026.7 started brightening rapidly on UT 2018-10-03.83, reaching V=15.5 on UT 2018-10-05.46, and then quickly decaying to g=16.5 on UT 2018-10-06.11 and g=17.6 on UT 2018-10-07.20 (see its ASAS-SN Sky Patrol <a href= >light curve</a>).",1.0
409,12084,"The Large Area Telescope (LAT) on board the Fermi Gamma-ray Space Telescope has observed an increasing gamma-ray flux from a source positionally coincident with SDSS J002829.81+200026.7 at RA: 00h 28m 29.8s, Dec. +20d 00m 27s (J2000); (Beasley et al.2002 ApJS, 141, 13B).",1.0
410,12084,"This is a flat spectrum radio quasar also known as TXS 0025+197 (Douglas et al.1996 AJ, 111.1945D), at redshift of 1.552007 (Alam et al.2015, ApJS, 219, 12).",1.0
411,12084,"This represents an increase by a factor of 50 over the average flux reported in the third Fermi-LAT catalog (3FGL J0028.8+1951, Acero et al.2015, ApJS, 218, 23).",1.0
412,12086,"Its current level of activity is well below the highest states observed in 2016-2017 (e.g., ATEL #9629, ATEL #9650, ATEL #9709, ATEL #10043).",0.0
413,12090,"Variable, Transient, Variables MASTER OT J055548.92-303053.3 discovery - ampl>6.5mag, no known optical source in VIZIER MASTER-OAFA auto-detection system ( <A HREF="" "">Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L</A> ) discovered OT source at (RA, Dec) = 05h 55m 48.92s -30d 30m 53.3s on 2018-10-09.22942 UT.",1.0
414,12091,"AGN, Blazar, Quasar, Transient MASTER OT J235725.15-015215.4 detection - PKS 2354-02 optical flare MASTER-Tavrida auto-detection system ( Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L ) discovered OT source at (RA, Dec) = 23h 57m 25.15s -01d 52m 15.4s on 2018-10-09 20:53:08 UT.",1.0
415,12094,"We have observed the flaring flat-spectrum radio quasar (FSRQ) SDSSJ002829.81+200026.7 (87GB 002553.4+194347; Gregory & Condon 1991) at redshift z=1.55 with the Neil Gehrels Swift observatory on 2018 October 09 in all filters in the optical and UV, and in the X-ray band.",1.0
416,12094,"SDSSJ002829.81+200026.7 was detected in a rapid, unprecedented factor ~100 outburst with the All Sky Automated Survey for SuperNovae (ASAS-SN; ATEL #12082) with peak on 2018 October 05.",1.0
417,12094,"SDSSJ002829.81+200026.7 was detected in all optical/UV bands with Swift at magnitudes in the Vega system of UVW2: 19.88+/-0.20 (19.21), UVM2: 18.99+/-0.11 (18.19), UVW1: 18.96+/-0.13 (18.40), U: 18.42+/-0.12 (17.97), B: 19.21+/-0.19 (18.86), and V: 18.52+/-0.23 (18.25) (uncorrected and corrected for Galactic extinction, respectively) on 2018 October 09.",1.0
418,12096,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018-10-09, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
419,12098,Transient We report on the recent NIR brightening of the Quasar PKSJ0417-0250.,1.0
420,12099,"We report on the recent NIR brightening of the large redshift (0.874), flat spectrum, radio quasar PMNJ1923-2104.",1.0
421,12107,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018-10-11, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
422,12108,"Variable, Transient, Variables MASTER OT J212907.97-021711.4 discovery - new OT, outburst with ampl>5.4 MASTER-IAC auto-detection system ( <A HREF="" "">Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L</A> ) discovered OT source at (RA, Dec) = 21h 29m 07.97s -02d 17m 11.4s on 2018-10-12.92647 UT.",1.0
423,12111,"Our latest observations carried out with the CCD photometer of 1-meter reflector of SAO RAS allow us to conclude about a new active phase of the blazar [hb89]0234+285 also known as the radio and gamma source (4C+28.07 and 3FGLJ0237.9+2848, respectively).",1.0
424,12111,"The maximum brightness of [hb89]0234+285 was detected in October, 9 and even exceeded 14m (13.95m at MJD=58401.5868).",1.0
425,12111,Latest measurements have showed that [hb89]0234+285 has become fainter---now its flux is decreasing to R=14m.7.,1.0
426,12111,"All the magnitudes were calibrated using standard stars from the PG0220+132 field of Landolt (1992, AJ 104, p.340).",1.0
427,12117,"Our bright and transient X-ray source catalogue (see Negoro et al.2016, PASJ, 68, S1 in detail) contains three sources in the error box, the black hole candidate 1E 1740.7-2942 (laying 0.26 deg from the above source position), the dim X-ray transient Swift J174444.9-295042 (0.40 deg; see Bandyopadhyay et al.ATel #4111), and the possible black hole transient EXS 1737.9-2952 (0.40 deg; Durouchoux et al.1998, ApJ 507, 781).",1.0
428,12117,"We, however, tentatively name the source MAXI J1724-298 until the identification.",1.0
429,12117,Information on MAXI J1742-298:,2.0
430,12118,The name of the possible new transient source in ATel #12117 should be MAXI J1742-298.,1.0
431,12120,"With the All Sky Automated Survey for SuperNovae (ASAS-SN), the flat-spectrum radio quasar (FSRQ) SDSSJ002829.81+200026.7 (z=1.552007; Alam et al.2015) was optically detected on 2018 October 3-6 in a rapid, unprecedented factor ~100 outburst (Stanek et al.ATel #12082).",1.0
432,12120,"We found BAT had also observed a extreme hard X-ray (15-150 keV) flare from a source coincident with the position of SDSS J002829.81+200026.7 at (R.A., Dec) = (7.124 deg, -20.007 deg)(J2000).",1.0
433,12120,"We would like to mention that the source is also known as TXS 0025+197 (Douglas et al.1996 AJ, 111.1945D).",1.0
434,12126,"FIRST J141918.9+394036 has been reported as a slowly-evolving extragalactic radio transient <a href="" "">(Law et al.2018, arXiv:1808.08964)</a>, consistent with a fading orphan long gamma-ray burst (LGRB).</br></br> Here we report observations performed at 1.6 GHz with the European VLBI Network in real time (e-EVN) on 18 September 2018 from 12:00 to 19:00 UTC.",1.0
435,12126,"Given the distance to FIRST J141918.9+394036 of 87 Mpc <a href="" "">(Law et al.2018, arXiv:1808.08964)</a>, the constraint on the angular size implies a physical size of < 1.7 pc.",1.0
436,12126,The total on-source time was 4.8 h. J1419+3821 was used as phase calibrator in a phase-reference cycle of 4.5 min on target and 1.5 min on calibrator.,1.0
437,12128,"We report on optical observations of the transient black hole binary (BHB) candidate MAXI J1820+070 (ASASSN-18ey), in outburst since March 2018 (ATel #11399, #11400).",1.0
438,12128,"After the transition, MAXI J1820+070 was detected in the radio on MJD 58384 by the Arcminute Microkelvin Imager Large Array (AMI-LA; Atel #12061), with an integrated flux of 910+/-70 uJy.",1.0
439,12128,"Here follow the magnitudes (Al Sadeem Telescope) on that epoch, showing the increase of the flux: R = 14.08+/- 0.03 g' = 14.16 +/- 0.02 Here also follow the AB magnitudes of MAXI J1820+070 obtained with the LCO two days later, on MJD 58405 (October 14th), that are still consistent with a rise of the optical flux: g'=14.17 +/- 0.01 i'=13.94 +/- 0.04 r'=14.06 +/- 0.02 y=13.72 +/- 0.03 Besides the increased optical flux, we also notice that the color of the source has changed, with the spectrum becoming more red.",1.0
440,12129,"The Swift/BAT team have examined the BAT data record around the time of the flare of FSRQ SDSS J002829.81+200026.7, reported by Sun et al.(ATel #12120).",1.0
441,12130,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018-10-17, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
442,12130,"Redshift from host galaxy lines (GAMA), GAMAJ083639.71+010706.4.",1.0
443,12132,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018-10-18, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
444,12133,"We obtained an optical spectrum (range 390-860 nm) of MASTER OT J082017.38+205232.2 in UGC 04344 discovered by MASTER-Kislovodsk auto-detection system(Atel#12038), on UT Oct 19.8 2018 with the 2.16-m telescope (+BFOSC) at Xinglong Station of National Astronomical Observatories of China (NAOC).",1.0
445,12134,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 October 20, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
446,12136,"The Large Area Telescope (LAT), the principal instrument on-board the Fermi Gamma-ray Space Telescope, has observed increasing gamma-ray flux from a source positionally consistent with PKS 1830-211 (also known as 3FGL J1833.6-2103, Acero et al.2015, ApJS, 218, 2, placed at RA: 18h 33m 39.9s, Dec -21d 03m 40s, J2000, van Ommen et al., 1995, ApJ, 444, 561).",1.0
447,12136,"PKS 1830-211 (z=2.507, Lovell et al.1998, ApJ, 508, L51) is a flat spectrum radio quasar located behind the southern Galactic Bulge with gravitational magnification and absorption features.",1.0
448,12139,"The two extremely low states, which lasted from 2012-2013 and 2013-2016, were separated by a temporary bright state during which WX Ari returned to its typical luminosity.",0.0
449,12141,"After correcting for a redshift of 0.059 for its host galaxy SDSS J182033.43+415807.3 (from the SNID fit), an expansion velocity of about 10500 km/s be derived from the absorption minimum of Si II 6355 line.",1.0
450,12145,"We performed follow-up imaging observations of the field around 3FGL J1804.5-0850, (R.A., Dec.)=(271.13d, -8.842d) in J2000, in optical and near-infrared wavelengths in the framework of the Optical and Infrared Synergetic Telescopes for Education and Research (OISTER).",1.0
451,12146,"Transient, Variables MASTER OT J103856.73-265613.7 discovery - prelimin.dwarf nova outburst with ampl>6.3m MASTER-SAAO auto-detection system ( <A HREF="" "">Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L</A> ) discovered OT source at (RA, Dec) = 10h 38m 56.73s -26d 56m 13.7s on 2018-10-19 02:50:11.47 The OT is seen in 16 images.",1.0
452,12146,"MASTER-OAFA images are available at   <be> MASTER OT J091558.28-675805.0 discovery - prelimin.dwarf nova outburst with ampl>5.3m MASTER-OAFA auto-detection system discovered OT source at (RA, Dec) = 09h 15m 58.28s -67d 58m 05.0s on 2018-10-28.29309 UT.",1.0
453,12149,"During the ongoing All Sky Automated Survey for SuperNovae (ASAS-SN, <a href="" "">Shappee et al.2014</a>), using data from the quadruple 14-cm ""Paczynski"" telescope in Cerro Tololo, Chile, we discovered a new transient source, most likely a supernova, in the galaxy LCRS B031632.6-414727.",1.0
454,12149,"The position of ASASSN-18yn is approximately 0.2"" South and 0.3"" East from the center of the galaxy LCRS B031632.6-414727, and the transient lies within the Camera 3 field of the ongoing TESS Sector 4 <a href="" "">observations</a>.",1.0
455,12150,"<br/> The observation was performed on the ESO New Technology Telescope at La Silla on 2018 October 31.31 UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
456,12151,"The new source, Swift J1858.6-0814, was first detected by the BAT in a 1-day integration on 2018 October 25 (MJD 58416) at an average rate of 0.0056 +/- 0.0013 counts/sec/cm2 (25 mCrab) in the 15-50 keV band.",1.0
457,12151,Swift/BAT Transient Monitor observations of Swift J1858.6-0814:,1.0
458,12152,"After correcting for a redshift of 0.037 for its host galaxy SDSS J083337.65+553532.1, an expansion velocity of about 17000 km/s can be derived from the absorption minium of Ha line, which is unusually high for a SN IIP at this phase.",1.0
459,12153,"<br/> All observations were performed on the ESO New Technology Telescope at La Silla on 2018 November 1st UT, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
460,12156,"Variable, Transient, Variables MASTER OT J112941.32-444306.5 detection - OT with amplitude more then 3.6m MASTER-SAAO auto-detection system ( Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L ) discovered OT source at (RA, Dec) = 11h 29m 41.32s -44d 43m 06.5s on 2018-11-02.09229 UT.",1.0
461,12156,"The discovery and reference images are available at:   MASTER OT J052503.71+393358.9 detection - OT with ampl>2.2 MASTER-Kislovodsk auto-detection system discovered OT source at (RA, Dec) = 05h 25m 03.71s +39d 33m 58.9s on 2018-10-16.78661 UT.",1.0
462,12157,"We are continuing to regularly collect spectra and UBVRI photometry of MAXI 1820+070 with the Asiago 1.22m, 1.82m and Schmidt 67/92 telescopes, and ANS Collaboration telescope ID 2300, in coordination with optical timing observations carried out by the AQUEYE+IQUEYE Collaboration (ATel #11723, #11824, #11936).",1.0
463,12157,"MAXI 1820+070 (= ASASSN-18ey) has been proposed to be a black hole X-ray binary by Baglio et al.(ATel #11418), following the discovery of the source by Kawamuro et al.(ATel #11399) on 2018 March 11, and is being intensively monitored worldwide over the whole range of the electromagnetic spectrum (e.g.",1.0
464,12157,"With a certain delay after this transition, also the optical emission of MAXI 1820+070 started to change.",1.0
465,12157,"Averaging over the short time-scale periodicities displayed by the object, the mean brightness and colors of MAXI 1820+070 in our data are given in the table reported below.",1.0
466,12157,"MAXI 1820+070 then entered a smooth decline phase characterized by stable colors, redder than those in the pre-brightening phase.",1.0
467,12158,We report on initial NICER observations of the new Galactic transient source Swift J1858.6-0814 (ATel #12151).,1.0
468,12159,"UT), equipped with EFOSC2, plus Grism 13 (3985-9315A, 18A resolution) and Grism 11 (3335-7450A, 14A resolution).",0.0
469,12160,Swift performed a target of opportunity observation of Swift J1858.6-0814 (Krimm et al.ATEL #12151) starting on Nov 2nd at 14:30UT.,1.0
470,12160,"The star, designated UGPS J185834.91-081414.8 in the UKIDSS-DR5 catalog, has a J-band magnitude of 18.5.",1.0
471,12163,"Following the discovery of the X-ray transient Swift J1858.6-0814 (Krimm et al.ATel #12151, also Ludlum et al.#12158 and Kennea et al.#12160), we investigated the source activity after October 9 (MJD 58400) using MAXI/GSC data.",1.0
472,12164,"Swift J1858.6-0814: Localization and variability of the optical counterpart G. Vasilopoulos (Yale), C. Bailyn (Yale), J. Milburn (Caltech) Following the detection of the new galactic transient source Swift J1858.6-0814 (Krimm et al.ATEL #12151) we performed photometric follow up observations of its optical counterpart using the WASP instrument on the Hale 200"" Telescope at Palomar Observatory.",1.0
473,12164,The Pan-STARRS object ID is 98112846453925483 and its reported coordinates: RA(J2000)= 18:58:34.893 DEC(J2000)=-08:14:14.938 A series of 20 second R-band exposures over a period of 40 minutes between 58425.11-58425.14 MJD showed the object to vary within the range r'=16.9 to r'=18.4 (+/- 0.1 magnitudes).,1.0
474,12165,"Transient, Variables MASTER OT J003130.15-193724.2 discovery - new OT (dwarf nova?",1.0
475,12167,"The recently discovered X-ray transient Swift J1858.6-0814 (ATel #12151, #12158, #12160, #12163, #12164) has been observed by INTEGRAL during some slewing science windows (SCWs) performed in revolution 2013 (SCWs 99 and 100), 2014 (SCWs 96 and 97), 2015 (SCWs 93 and 94), 2016 (SCWs 93 and 94), and 2017 (SCWs 92 and 93).",1.0
476,12167,"No pointed observations with INTEGRAL have been already planned for Swift J1858.6-0814, but it will be serendipitously observed during similar slewing SCWs in the coming days.",1.0
477,12169,"The transient is spatially coincident with Seyfert galaxy 1ES 1927+654 (z=0.017), and may be evidence of an extremely rapid accretion episode.",1.0
478,12169,"Archival observations of 1ES 1927+654 in 2011 showed an already remarkable source, which defies AGN unification models.",1.0
479,12169,"NICER began observing 1ES 1927+654 on 2018-05-22 (2.5 months after the ASAS-SN flare on 2018-03-03), and continues monitoring with 1-3 day cadence.",1.0
480,12173,"This publication makes use of VOSA, developed under the Spanish Virtual Observatory project supported from the Spanish MINECO through grant AyA2017-84089.",1.0
481,12175,"<br/> All observations were performed with the ESO New Technology Telescope at La Silla on 2018 November 6 (UT), plus EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
482,12178,"The observation was performed with the ESO New Technology Telescope at La Silla on 2018 November 6.15 (UT), using EFOSC2 and Grism 11 (3350-7450A, 14A resolution).",0.0
483,12180,"We report on optical observations of the newly discovered transient source Swift J1858.6-0814 (first detected by the BAT instrument of the Swift satellite on October 25th, 2018; ATel#12151).",1.0
484,12184,"Swift J1858.6-0814 was discovered by the Swift Burst Alert Telescope (BAT; ATel #12151) on 2018-10-31, and was identified as a possible galactic object due to its proximity to the galactic plane.",1.0
485,12184,"The declination of Swift J1858.6-0814 is near the observing limit for the AMI-LA, and the synthesised beam dimensionsions are large (~85x27"" for the 4 hour observation).",1.0
486,12185,We report on the NIR brightening of the intermediate redshift QSO HB892345-167 (z=0.576).,1.0
487,12186,"Following the X-ray and optical detection of a new transient source, Swift J1858.6-0814 (ATel# 12151, ATel#12164, ATel#12180 ), we performed optical follow-up observations of the source using the ULTRASPEC instrument mounted on the 2.4m Thai National Telescope.",1.0
488,12186,Light curve for SwiftJ1858.6-0814:,2.0
489,12191,"<br/> All observations were performed with the ESO New Technology Telescope at La Silla on 2018 November 8 (UT), equipped with EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
490,12191,"The Balmer lines have a relatively broad P Cygni component, with a minimum blue-shifted by 4400-4600 km/s, and a more prominent emission component, with FWHM ~ 3900-4100 km/s.",0.0
491,12191,"The redshift of the host galaxy, ESO 354-G29, is from Cappi et al.1998, AJ, 115, 2250.<br/> (3) SN 2018hyw was originally discovered by the MASTER survey (see  ; Lipunov et al.2004, AN, 325, 580), and labelled MASTER OT J082017.38+205232.2 (ATel #12038).",1.0
492,12197,"We report on simultaneous multi-colour optical observations of the new X-ray transient Swift J1858.6-0814, first discovered by Swift/BAT on 2018 October 31 22:53 UT (ATel #12151).",1.0
493,12197,ULTRACAM light curve segment of Swift J1858.6-0814:,1.0
-1,11127,"(R.A., Dec. (J2000): 342.26, -12.74 deg), compatible with AGL J2251-1239 reported in a flaring state by AGILE on December 8, 2017 (ATel #11043, F. Lucarelli et al.).",1.0
495,11122,"We report on NIR photometry of the flat spectrum radio source PKS1004-217, cross identified with the intermediate redshift quasar CGRaBSJ1006-2159 (z=0.33) and the Gamma-ray source 3FGLJ1006.7-2159.",1.0
496,11131,"Because this source lies on the Galactic plane, and has a lightcurve and spectrum consistent with an X-Ray Burst, we believe that this is a previously-unknown Galactic transient, which we name SWIFT J0658.6-0330 .",1.0
497,11135,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 Jan 5, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
498,11136,"The AGILE Gamma-ray satellite reported a flaring source (AGL J2251-1239) at RA=342.83, DEC=-12.66 deg.",1.0
499,11136,"The weather conditions allowed me to observe only on Jan 6, 2018 one of these potential optical candidates, PKS 2243-123, with the 30cm telescope of the Foligno Observatory in the V band at airmass 2.1.",1.0
500,11137,"The Large Area Telescope (LAT), one of two instruments on the Fermi Gamma-ray Space Telescope, has observed enhanced gamma-ray emission from a source positionally consistent with the Flat-Spectrum Radio Quasar (FSRQ) TXS 0552+398, also known as B2 0552+39A, with coordinates R.A. = 88.8783567 deg, Decl.= 39.8136569 deg (J2000; Jonhston et al.1995 AJ, 110, 880), at redshift of z=2.635 (Wills & Wills 1976 ApJS, 31, 143).",1.0
501,11139,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 Jan 6, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
502,11140,"Transient, Variables MASTER OT J091047.21-622754.5 discovery - new OT, possib.dwarf nova, ampl>4.5mag MASTER-OAFA auto-detection system ( <A HREF="" "">Lipunov et al., ""MASTER Global Robotic Net"",Advances in Astronomy, 2010, 30L</A> ) discovered OT source at (RA, Dec) = discovered OT source at (RA, Dec) = 09h 10m 47.21s -62d 27m 54.5s on 2018-01-03.32081 UT.",1.0
503,11140,The discovery and reference images are available at:   MASTER OT J152804.66-673720.4 detection - dwarf nova?,1.0
504,11140,"The discovery and reference images are available at:   MASTER OT J103830.90-640119.4 detection - OT, ampl>4m MASTER-OAFA auto-detection system discovered OT source at (RA, Dec) = 10h 38m 30.90s -64d 01m 19.4s on 2017-12-28.11745 UT.",1.0
505,11142,Swift observed GAIA 17dev (SDSS J141909.26+060328.4) on 2017 December 22 and 28 for a total 1111s.,1.0
506,11142,GAIA 17dez (3FGL J1159.2-2141) was observed by Swift on 2017 December 26 for 759s.,1.0
507,11153,The NOT Unbiased Transient Survey (NUTS; ATel #8992) collaboration reports the spectroscopic classification of supernova SN 2018Z in host galaxy SDSS J231809.76+212553.5 The observations were performed with the 2.56 m Nordic Optical Telescope equipped with ALFOSC (range 350-950 nm; resolution 1.6 nm) on 2018-01-09.9 UT.,1.0
508,11154,"After correcting for a redshift of 0.0256 for its host galaxy LCRS B110329.3-121524, an expansion velocity of about 12800 km/s can be derived from the absorption minimum of Si II 635.5 nm line.",1.0
509,11159,"We report optical spectroscopic observations of two ASAS-SN transients, ASASSN-18ag/AT2018ds and ASASSN-18aj/AT2018dx, obtained on UT 2018 Jan 11 with FAST (range 3600-7450 Angstroms) mounted on the F. L. Whipple Observatory 1.5-m telescope.",0.0
510,11160,"All observations were performed on the ESO New Technology Telescope at La Silla on 2018 Jan 11, using EFOSC2 and Grism 13 (3985-9315A, 18A resolution).",0.0
511,11161,"After correcting for a redshift of 0.06(+/-0.005) for its host galaxy SDSS J091612.25+390341.8, an expansion velocity from 10700 km/s to 13800 km/s can be derived from the absorption minimum of Si II 635.5 nm line.",1.0
512,11164,"The Nordic Optical Telescope (NOT) Unbiased Transient Survey (NUTS; ATel #8992) reports the spectroscopic classification of SNe 2017jzp and 2018bf in host galaxies KUG 1326+679 and SDSS J225746.53+253833.5, respectively.",1.0
513,11165,"MASTER OT J030057.16-662523.1 discovery - ampl>2.8m MASTER-SAAO auto-detection system ( Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L ) discovered OT source at (RA, Dec) = 03h 00m 57.16s -66d 25m 23.1s on 2018-01-11.89176 UT.",1.0
